subject,condition,trial_type,trial_num,fixation_position,target_item,selected_item,correct,excluded
31,right,training,14,,3,3,1,False
31,right,training,15,,5,0,0,False
31,right,training,16,,2,2,1,False
31,right,training,17,,3,3,1,False
31,right,training,18,,0,0,1,False
31,right,training,19,,1,6,0,False
31,right,training,20,,5,0,0,False
31,right,training,21,,4,4,1,False
31,right,training,22,,6,6,1,False
31,right,training,23,,7,5,0,False
31,right,training,24,,5,5,1,False
31,right,training,25,,2,2,1,False
31,right,training,26,,6,6,1,False
31,right,training,27,,4,4,1,False
31,right,training,28,,3,3,1,False
31,right,training,29,,1,1,1,False
31,right,training,30,,0,0,1,False
31,right,training,31,,7,7,1,False
31,right,training,32,,3,3,1,False
31,right,training,33,,5,0,0,False
31,right,training,34,,7,7,1,False
31,right,training,35,,0,0,1,False
31,right,training,36,,6,6,1,False
31,right,training,37,,4,2,0,False
31,right,training,38,,1,1,1,False
31,right,training,39,,2,2,1,False
31,right,training,40,,7,7,1,False
31,right,training,41,,5,5,1,False
31,right,training,42,,6,6,1,False
31,right,training,43,,1,1,1,False
31,right,training,44,,4,4,1,False
31,right,training,45,,3,3,1,False
31,right,training,46,,0,0,1,False
31,right,training,47,,2,2,1,False
31,right,training,48,,0,0,1,False
31,right,training,49,,7,7,1,False
31,right,training,50,,6,6,1,False
31,right,training,51,,4,4,1,False
31,right,training,52,,1,1,1,False
31,right,training,53,,5,5,1,False
31,right,training,54,,3,3,1,False
31,right,training,55,,2,2,1,False
31,right,training,56,,1,1,1,False
31,right,training,57,,0,0,1,False
31,right,training,58,,2,2,1,False
31,right,training,59,,6,6,1,False
31,right,training,60,,3,3,1,False
31,right,training,61,,7,7,1,False
31,right,training,62,,5,5,1,False
31,right,training,63,,4,4,1,False
31,right,test,0,2,6,6,1,False
31,right,test,1,0,2,2,1,False
31,right,test,2,0,5,5,1,False
31,right,test,3,4,1,1,1,False
31,right,test,4,5,3,3,1,False
31,right,test,5,4,5,5,1,False
31,right,test,6,3,7,7,1,False
31,right,test,7,2,0,0,1,False
31,right,test,8,3,5,5,1,False
31,right,test,9,3,1,1,1,False
31,right,test,10,0,0,0,1,False
31,right,test,11,4,2,2,1,False
31,right,test,12,5,1,1,1,False
31,right,test,13,3,3,3,1,False
31,right,test,14,2,7,7,1,False
31,right,test,15,5,6,6,1,False
31,right,test,16,1,5,5,1,False
31,right,test,17,2,3,3,1,False
31,right,test,18,6,3,7,0,False
31,right,test,19,0,4,4,1,False
31,right,test,20,6,7,7,1,False
31,right,test,21,6,1,1,1,False
31,right,test,22,3,6,6,1,False
31,right,test,23,5,5,5,1,False
31,right,test,24,0,7,7,1,False
31,right,test,25,4,3,3,1,False
31,right,test,26,1,3,3,1,False
31,right,test,27,4,0,0,1,False
31,right,test,28,4,4,1,0,False
31,right,test,29,1,7,5,0,False
31,right,test,30,6,2,2,1,False
31,right,test,31,3,2,2,1,False
31,right,test,32,1,0,0,1,False
31,right,test,33,2,5,1,0,False
31,right,test,34,0,3,3,1,False
31,right,test,35,6,5,5,1,False
31,right,test,36,2,1,0,0,False
31,right,test,37,6,6,2,0,False
31,right,test,38,0,1,1,1,False
31,right,test,39,6,4,4,1,False
31,right,test,40,1,4,4,1,False
31,right,test,41,4,7,7,1,False
31,right,test,42,0,6,2,0,False
31,right,test,43,6,0,0,1,False
31,right,test,44,5,4,4,1,False
31,right,test,45,1,6,6,1,False
31,right,test,46,5,2,6,0,False
31,right,test,47,3,4,4,1,False
31,right,test,48,4,6,6,1,False
31,right,test,49,2,4,4,1,False
31,right,test,50,5,0,4,0,False
31,right,test,51,2,2,2,1,False
31,right,test,52,1,1,5,0,False
31,right,test,53,3,0,0,1,False
31,right,test,54,5,7,7,1,False
31,right,test,55,1,2,2,1,False
32,right,training,0,,7,7,1,False
32,right,training,1,,4,4,1,False
32,right,training,2,,3,3,1,False
32,right,training,3,,5,5,1,False
32,right,training,4,,1,2,0,False
32,right,training,5,,2,1,0,False
32,right,training,6,,0,1,0,False
32,right,training,7,,6,6,1,False
32,right,training,8,,3,3,1,False
32,right,training,9,,2,7,0,False
32,right,training,10,,5,5,1,False
32,right,training,11,,6,6,1,False
32,right,training,12,,4,1,0,False
32,right,training,13,,0,0,1,False
32,right,training,14,,7,7,1,False
32,right,training,15,,1,5,0,False
32,right,training,16,,7,7,1,False
32,right,training,17,,5,2,0,False
32,right,training,18,,1,6,0,False
32,right,training,19,,0,0,1,False
32,right,training,20,,2,2,1,False
32,right,training,21,,6,6,1,False
32,right,training,22,,4,2,0,False
32,right,training,23,,3,3,1,False
32,right,training,24,,1,4,0,False
32,right,training,25,,2,4,0,False
32,right,training,26,,4,4,1,False
32,right,training,27,,5,2,0,False
32,right,training,28,,7,6,0,False
32,right,training,29,,0,0,1,False
32,right,training,30,,3,3,1,False
32,right,training,31,,6,6,1,False
32,right,training,32,,5,5,1,False
32,right,training,33,,4,4,1,False
32,right,training,34,,0,0,1,False
32,right,training,35,,7,3,0,False
32,right,training,36,,2,2,1,False
32,right,training,37,,6,6,1,False
32,right,training,38,,1,1,1,False
32,right,training,39,,3,3,1,False
32,right,training,40,,1,1,1,False
32,right,training,41,,6,6,1,False
32,right,training,42,,5,5,1,False
32,right,training,43,,0,0,1,False
32,right,training,44,,3,3,1,False
32,right,training,45,,2,2,1,False
32,right,training,46,,4,5,0,False
32,right,training,47,,7,7,1,False
32,right,training,48,,2,2,1,False
32,right,training,49,,0,0,1,False
32,right,training,50,,3,3,1,False
32,right,training,51,,5,5,1,False
32,right,training,52,,1,2,0,False
32,right,training,53,,7,7,1,False
32,right,training,54,,6,6,1,False
32,right,training,55,,4,4,1,False
32,right,training,56,,6,6,1,False
32,right,training,57,,4,4,1,False
32,right,training,58,,5,5,1,False
32,right,training,59,,2,2,1,False
32,right,training,60,,7,7,1,False
32,right,training,61,,0,0,1,False
32,right,training,62,,1,2,0,False
32,right,training,63,,3,3,1,False
32,right,test,0,5,5,0,0,False
32,right,test,1,0,5,5,1,False
32,right,test,2,0,3,3,1,False
32,right,test,3,0,7,4,0,False
32,right,test,4,1,6,6,1,False
32,right,test,5,4,2,2,1,False
32,right,test,6,5,6,6,1,False
32,right,test,7,0,6,6,1,False
32,right,test,8,5,7,7,1,False
32,right,test,9,5,2,1,0,False
32,right,test,10,4,3,3,1,False
32,right,test,11,3,2,2,1,False
32,right,test,12,6,4,4,1,False
32,right,test,13,2,0,0,1,False
32,right,test,14,2,3,3,1,False
32,right,test,15,0,2,2,1,False
32,right,test,16,3,3,3,1,False
32,right,test,17,0,0,0,1,False
32,right,test,18,6,5,5,1,False
32,right,test,19,3,4,4,1,False
32,right,test,20,3,7,7,1,False
32,right,test,21,4,6,6,1,False
32,right,test,22,1,0,0,1,False
32,right,test,23,6,2,2,1,False
32,right,test,24,1,7,7,1,False
32,right,test,25,2,5,5,1,False
32,right,test,26,6,0,0,1,False
32,right,test,27,1,4,4,1,False
32,right,test,28,5,0,0,1,False
32,right,test,29,3,0,0,1,False
32,right,test,30,6,3,3,1,False
32,right,test,31,1,5,5,1,False
32,right,test,32,2,7,7,1,False
32,right,test,33,2,2,2,1,False
32,right,test,34,3,1,1,1,False
32,right,test,35,4,4,4,1,False
32,right,test,36,5,1,1,1,False
32,right,test,37,2,4,4,1,False
32,right,test,38,0,4,4,1,False
32,right,test,39,4,0,0,1,False
32,right,test,40,4,7,7,1,False
32,right,test,41,6,1,1,1,False
32,right,test,42,1,1,1,1,False
32,right,test,43,0,1,1,1,False
32,right,test,44,1,2,2,1,False
32,right,test,45,6,7,3,0,False
32,right,test,46,3,6,6,1,False
32,right,test,47,3,5,5,1,False
32,right,test,48,5,3,3,1,False
32,right,test,49,6,6,6,1,False
32,right,test,50,4,5,5,1,False
32,right,test,51,4,1,1,1,False
32,right,test,52,1,3,3,1,False
32,right,test,53,5,4,4,1,False
32,right,test,54,2,6,6,1,False
32,right,test,55,2,1,1,1,False
33,right,training,0,,0,0,1,False
33,right,training,1,,6,5,0,False
33,right,training,2,,2,2,1,False
33,right,training,3,,1,1,1,False
33,right,training,4,,5,3,0,False
33,right,training,5,,3,4,0,False
33,right,training,6,,4,4,1,False
33,right,training,7,,7,7,1,False
33,right,training,8,,6,6,1,False
33,right,training,9,,4,4,1,False
33,right,training,10,,3,4,0,False
33,right,training,11,,7,4,0,False
33,right,training,12,,5,5,1,False
33,right,training,13,,2,7,0,False
33,right,training,14,,0,0,1,False
33,right,training,15,,1,1,1,False
33,right,training,16,,2,2,1,False
33,right,training,17,,4,3,0,False
33,right,training,18,,5,5,1,False
33,right,training,19,,7,3,0,False
33,right,training,20,,1,3,0,False
33,right,training,21,,3,3,1,False
33,right,training,22,,0,1,0,False
33,right,training,23,,6,6,1,False
33,right,training,24,,5,4,0,False
33,right,training,25,,2,0,0,False
33,right,training,26,,0,0,1,False
33,right,training,27,,4,4,1,False
33,right,training,28,,7,7,1,False
33,right,training,29,,3,3,1,False
33,right,training,30,,1,1,1,False
33,right,training,31,,6,6,1,False
33,right,training,32,,7,7,1,False
33,right,training,33,,5,5,1,False
33,right,training,34,,3,3,1,False
33,right,training,35,,4,4,1,False
33,right,training,36,,2,2,1,False
33,right,training,37,,1,1,1,False
33,right,training,38,,0,0,1,False
33,right,training,39,,6,6,1,False
33,right,training,40,,7,7,1,False
33,right,training,41,,1,1,1,False
33,right,training,42,,2,2,1,False
33,right,training,43,,0,0,1,False
33,right,training,44,,6,6,1,False
33,right,training,45,,3,3,1,False
33,right,training,46,,4,1,0,False
33,right,training,47,,5,5,1,False
33,right,training,48,,4,4,1,False
33,right,training,49,,0,0,1,False
33,right,training,50,,2,2,1,False
33,right,training,51,,5,6,0,False
33,right,training,52,,6,6,1,False
33,right,training,53,,3,3,1,False
33,right,training,54,,7,7,1,False
33,right,training,55,,1,1,1,False
33,right,training,56,,7,7,1,False
33,right,training,57,,6,6,1,False
33,right,training,58,,4,4,1,False
33,right,training,59,,2,2,1,False
33,right,training,60,,1,1,1,False
33,right,training,61,,0,0,1,False
33,right,training,62,,3,3,1,False
33,right,training,63,,5,5,1,False
33,right,test,0,3,7,7,1,False
33,right,test,1,4,6,6,1,False
33,right,test,2,6,2,2,1,False
33,right,test,3,0,2,2,1,False
33,right,test,4,1,2,2,1,False
33,right,test,5,4,4,4,1,False
33,right,test,6,2,1,1,1,False
33,right,test,7,2,6,6,1,False
33,right,test,8,0,3,6,0,False
33,right,test,9,6,4,2,0,False
33,right,test,10,4,7,7,1,False
33,right,test,11,3,0,0,1,False
33,right,test,12,5,0,0,1,False
33,right,test,13,0,6,6,1,False
33,right,test,14,3,4,4,1,False
33,right,test,15,6,3,3,1,False
33,right,test,16,0,4,1,0,False
33,right,test,17,2,5,5,1,False
33,right,test,18,1,7,4,0,False
33,right,test,19,2,7,7,1,False
33,right,test,20,4,1,1,1,False
33,right,test,21,4,0,0,1,False
33,right,test,22,3,5,5,1,False
33,right,test,23,6,0,0,1,False
33,right,test,24,3,6,6,1,False
33,right,test,25,5,3,3,1,False
33,right,test,26,1,5,5,1,False
33,right,test,27,5,7,1,0,False
33,right,test,28,0,0,0,1,False
33,right,test,29,6,5,5,1,False
33,right,test,30,5,2,2,1,False
33,right,test,31,4,3,3,1,False
33,right,test,32,3,1,1,1,False
33,right,test,33,1,0,0,1,False
33,right,test,34,2,0,0,1,False
33,right,test,35,3,3,3,1,False
33,right,test,36,6,1,1,1,False
33,right,test,37,2,4,4,1,False
33,right,test,38,1,3,3,1,False
33,right,test,39,2,2,2,1,False
33,right,test,40,3,2,2,1,False
33,right,test,41,1,4,4,1,False
33,right,test,42,1,6,6,1,False
33,right,test,43,4,2,2,1,False
33,right,test,44,4,5,5,1,False
33,right,test,45,5,4,4,1,False
33,right,test,46,5,1,1,1,False
33,right,test,47,0,7,7,1,False
33,right,test,48,5,6,5,0,False
33,right,test,49,6,7,7,1,False
33,right,test,50,6,6,6,1,False
33,right,test,51,5,5,5,1,False
33,right,test,52,0,5,5,1,False
33,right,test,53,0,1,1,1,False
33,right,test,54,1,1,1,1,False
33,right,test,55,2,3,3,1,False
34,right,training,0,,7,1,0,False
34,right,training,1,,0,5,0,False
34,right,training,2,,4,5,0,False
34,right,training,3,,5,5,1,False
34,right,training,4,,6,6,1,False
34,right,training,5,,3,3,1,False
34,right,training,6,,2,2,1,False
34,right,training,7,,1,0,0,False
34,right,training,8,,1,0,0,False
34,right,training,9,,4,7,0,False
34,right,training,10,,2,2,1,False
34,right,training,11,,3,3,1,False
34,right,training,12,,5,5,1,False
34,right,training,13,,6,6,1,False
34,right,training,14,,0,0,1,False
34,right,training,15,,7,3,0,False
34,right,training,16,,2,6,0,False
34,right,training,17,,3,3,1,False
34,right,training,18,,1,1,1,False
34,right,training,19,,6,6,1,False
34,right,training,20,,7,4,0,False
34,right,training,21,,5,5,1,False
34,right,training,22,,4,7,0,False
34,right,training,23,,0,1,0,False
34,right,training,24,,2,6,0,False
34,right,training,25,,4,7,0,False
34,right,training,26,,6,6,1,False
34,right,training,27,,5,5,1,False
34,right,training,28,,7,7,1,False
34,right,training,29,,3,3,1,False
34,right,training,30,,1,1,1,False
34,right,training,31,,0,0,1,False
34,right,training,32,,7,7,1,False
34,right,training,33,,5,5,1,False
34,right,training,34,,6,6,1,False
34,right,training,35,,1,1,1,False
34,right,training,36,,0,0,1,False
34,right,training,37,,4,4,1,False
34,right,training,38,,3,3,1,False
34,right,training,39,,2,2,1,False
34,right,training,40,,5,5,1,False
34,right,training,41,,7,7,1,False
34,right,training,42,,6,6,1,False
34,right,training,43,,4,4,1,False
34,right,training,44,,1,1,1,False
34,right,training,45,,3,3,1,False
34,right,training,46,,2,6,0,False
34,right,training,47,,0,0,1,False
34,right,training,48,,6,6,1,False
34,right,training,49,,5,5,1,False
34,right,training,50,,7,7,1,False
34,right,training,51,,2,2,1,False
34,right,training,52,,0,0,1,False
34,right,training,53,,3,3,1,False
34,right,training,54,,4,4,1,False
34,right,training,55,,1,1,1,False
34,right,training,56,,7,7,1,False
34,right,training,57,,3,3,1,False
34,right,training,58,,6,6,1,False
34,right,training,59,,4,4,1,False
34,right,training,60,,2,2,1,False
34,right,training,61,,5,5,1,False
34,right,training,62,,1,1,1,False
34,right,training,63,,0,1,0,False
34,right,test,0,6,3,3,1,False
34,right,test,1,3,1,1,1,False
34,right,test,2,1,5,5,1,False
34,right,test,3,1,6,6,1,False
34,right,test,4,0,2,2,1,False
34,right,test,5,6,1,1,1,False
34,right,test,6,2,3,3,1,False
34,right,test,7,0,6,6,1,False
34,right,test,8,6,4,4,1,False
34,right,test,9,3,6,6,1,False
34,right,test,10,2,4,4,1,False
34,right,test,11,4,2,6,0,False
34,right,test,12,4,1,1,1,False
34,right,test,13,1,4,4,1,False
34,right,test,14,6,7,7,1,False
34,right,test,15,0,4,4,1,False
34,right,test,16,3,3,3,1,False
34,right,test,17,2,7,7,1,False
34,right,test,18,5,1,1,1,False
34,right,test,19,5,6,6,1,False
34,right,test,20,0,5,5,1,False
34,right,test,21,4,5,5,1,False
34,right,test,22,6,2,2,1,False
34,right,test,23,0,1,1,1,False
34,right,test,24,0,0,0,1,False
34,right,test,25,5,4,4,1,False
34,right,test,26,4,4,4,1,False
34,right,test,27,1,3,3,1,False
34,right,test,28,5,3,3,1,False
34,right,test,29,1,2,2,1,False
34,right,test,30,0,3,3,1,False
34,right,test,31,5,0,0,1,False
34,right,test,32,1,7,7,1,False
34,right,test,33,2,0,0,1,False
34,right,test,34,4,6,6,1,False
34,right,test,35,3,5,5,1,False
34,right,test,36,5,5,5,1,False
34,right,test,37,3,4,4,1,False
34,right,test,38,2,6,6,1,False
34,right,test,39,4,7,7,1,False
34,right,test,40,1,1,1,1,False
34,right,test,41,2,5,5,1,False
34,right,test,42,2,1,1,1,False
34,right,test,43,2,2,6,0,False
34,right,test,44,3,0,0,1,False
34,right,test,45,6,6,6,1,False
34,right,test,46,6,0,0,1,False
34,right,test,47,3,2,2,1,False
34,right,test,48,5,7,7,1,False
34,right,test,49,4,3,3,1,False
34,right,test,50,0,7,7,1,False
34,right,test,51,4,0,0,1,False
34,right,test,52,5,2,2,1,False
34,right,test,53,1,0,0,1,False
34,right,test,54,6,5,0,0,False
34,right,test,55,3,7,7,1,False
35,right,training,0,,2,3,0,True
35,right,training,1,,1,4,0,True
35,right,training,2,,6,6,1,True
35,right,training,3,,7,5,0,True
35,right,training,4,,3,1,0,True
35,right,training,5,,4,0,0,True
35,right,training,6,,0,4,0,True
35,right,training,7,,5,6,0,True
35,right,training,8,,4,2,0,True
35,right,training,9,,7,0,0,True
35,right,training,10,,0,7,0,True
35,right,training,11,,3,4,0,True
35,right,training,12,,5,7,0,True
35,right,training,13,,2,1,0,True
35,right,training,14,,1,6,0,True
35,right,training,15,,6,5,0,True
35,right,training,16,,5,2,0,True
35,right,training,17,,0,7,0,True
35,right,training,18,,4,0,0,True
35,right,training,19,,3,4,0,True
35,right,training,20,,7,2,0,True
35,right,training,21,,1,3,0,True
35,right,training,22,,2,0,0,True
35,right,training,23,,6,2,0,True
35,right,training,24,,0,4,0,True
35,right,training,25,,2,7,0,True
35,right,training,26,,1,0,0,True
35,right,training,27,,6,2,0,True
35,right,training,28,,3,3,1,True
35,right,training,29,,5,4,0,True
35,right,training,30,,4,3,0,True
35,right,training,31,,7,5,0,True
35,right,training,32,,4,1,0,True
35,right,training,33,,2,6,0,True
35,right,training,34,,3,1,0,True
35,right,training,35,,1,3,0,True
35,right,training,36,,7,4,0,True
35,right,training,37,,5,3,0,True
35,right,training,38,,0,1,0,True
35,right,training,39,,6,6,1,True
35,right,training,40,,3,7,0,True
35,right,training,41,,0,4,0,True
35,right,training,42,,7,4,0,True
35,right,training,43,,4,3,0,True
35,right,training,44,,1,5,0,True
35,right,training,45,,2,6,0,True
35,right,training,46,,6,4,0,True
35,right,training,47,,5,3,0,True
35,right,training,48,,3,4,0,True
35,right,training,49,,5,7,0,True
35,right,training,50,,2,7,0,True
35,right,training,51,,1,5,0,True
35,right,training,52,,6,4,0,True
35,right,training,53,,7,2,0,True
35,right,training,54,,4,6,0,True
35,right,training,55,,0,0,1,True
35,right,training,56,,3,3,1,True
35,right,training,57,,5,6,0,True
35,right,training,58,,0,6,0,True
35,right,training,59,,7,0,0,True
35,right,training,60,,2,1,0,True
35,right,training,61,,1,1,1,True
35,right,training,62,,6,1,0,True
35,right,training,63,,4,3,0,True
35,right,test,0,5,5,2,0,True
35,right,test,1,2,1,6,0,True
35,right,test,2,5,3,0,0,True
35,right,test,3,5,7,4,0,True
35,right,test,4,3,0,2,0,True
35,right,test,5,0,5,3,0,True
35,right,test,6,2,0,5,0,True
35,right,test,7,4,7,0,0,True
35,right,test,8,5,4,1,0,True
35,right,test,9,0,3,2,0,True
35,right,test,10,5,0,7,0,True
35,right,test,11,0,0,3,0,True
35,right,test,12,6,1,4,0,True
35,right,test,13,1,2,1,0,True
35,right,test,14,2,6,2,0,True
35,right,test,15,1,7,0,0,True
35,right,test,16,3,5,4,0,True
35,right,test,17,4,1,6,0,True
35,right,test,18,4,4,6,0,True
35,right,test,19,4,0,6,0,True
35,right,test,20,5,1,6,0,True
35,right,test,21,3,6,4,0,True
35,right,test,22,6,7,7,1,True
35,right,test,23,3,3,0,0,True
35,right,test,24,3,7,1,0,True
35,right,test,25,0,1,3,0,True
35,right,test,26,0,4,5,0,True
35,right,test,27,2,2,4,0,True
35,right,test,28,4,3,7,0,True
35,right,test,29,0,6,2,0,True
35,right,test,30,5,2,1,0,True
35,right,test,31,0,2,2,1,True
35,right,test,32,2,7,1,0,True
35,right,test,33,1,0,0,1,True
35,right,test,34,3,2,0,0,True
35,right,test,35,6,0,1,0,True
35,right,test,36,1,6,6,1,True
35,right,test,37,3,4,0,0,True
35,right,test,38,1,5,3,0,True
35,right,test,39,6,6,4,0,True
35,right,test,40,4,2,0,0,True
35,right,test,41,0,7,3,0,True
35,right,test,42,1,1,2,0,True
35,right,test,43,2,3,1,0,True
35,right,test,44,1,4,6,0,True
35,right,test,45,6,5,7,0,True
35,right,test,46,2,4,3,0,True
35,right,test,47,5,6,7,0,True
35,right,test,48,6,4,4,1,True
35,right,test,49,4,5,2,0,True
35,right,test,50,6,3,2,0,True
35,right,test,51,1,3,0,0,True
35,right,test,52,3,1,0,0,True
35,right,test,53,6,2,4,0,True
35,right,test,54,2,5,5,1,True
35,right,test,55,4,6,6,1,True
36,right,training,0,,2,4,0,False
36,right,training,1,,4,3,0,False
36,right,training,2,,3,6,0,False
36,right,training,3,,5,2,0,False
36,right,training,4,,1,1,1,False
36,right,training,5,,6,6,1,False
36,right,training,6,,7,7,1,False
36,right,training,7,,0,0,1,False
36,right,training,8,,1,2,0,False
36,right,training,9,,2,5,0,False
36,right,training,10,,7,7,1,False
36,right,training,11,,0,0,1,False
36,right,training,12,,3,3,1,False
36,right,training,13,,4,6,0,False
36,right,training,14,,5,1,0,False
36,right,training,15,,6,2,0,False
36,right,training,16,,7,2,0,False
36,right,training,17,,4,2,0,False
36,right,training,18,,1,1,1,False
36,right,training,19,,3,3,1,False
36,right,training,20,,6,4,0,False
36,right,training,21,,2,2,1,False
36,right,training,22,,5,5,1,False
36,right,training,23,,0,0,1,False
36,right,training,24,,1,1,1,False
36,right,training,25,,6,4,0,False
36,right,training,26,,7,7,1,False
36,right,training,27,,5,2,0,False
36,right,training,28,,0,0,1,False
36,right,training,29,,2,2,1,False
36,right,training,30,,3,3,1,False
36,right,training,31,,4,2,0,False
36,right,training,32,,7,7,1,False
36,right,training,33,,0,0,1,False
36,right,training,34,,3,3,1,False
36,right,training,35,,2,6,0,False
36,right,training,36,,4,4,1,False
36,right,training,37,,5,5,1,False
36,right,training,38,,1,1,1,False
36,right,training,39,,6,6,1,False
36,right,training,40,,0,0,1,False
36,right,training,41,,1,2,0,False
36,right,training,42,,6,6,1,False
36,right,training,43,,7,7,1,False
36,right,training,44,,5,2,0,False
36,right,training,45,,3,3,1,False
36,right,training,46,,2,4,0,False
36,right,training,47,,4,4,1,False
36,right,training,48,,7,7,1,False
36,right,training,49,,5,5,1,False
36,right,training,50,,2,2,1,False
36,right,training,51,,3,3,1,False
36,right,training,52,,1,1,1,False
36,right,training,53,,4,4,1,False
36,right,training,54,,6,6,1,False
36,right,training,55,,0,0,1,False
36,right,training,56,,5,5,1,False
36,right,training,57,,7,7,1,False
36,right,training,58,,6,6,1,False
36,right,training,59,,2,4,0,False
36,right,training,60,,4,4,1,False
36,right,training,61,,0,0,1,False
36,right,training,62,,3,3,1,False
36,right,training,63,,1,1,1,False
36,right,test,0,4,2,1,0,False
36,right,test,1,0,7,3,0,False
36,right,test,2,2,0,0,1,False
36,right,test,3,2,2,2,1,False
36,right,test,4,1,5,5,1,False
36,right,test,5,0,5,5,1,False
36,right,test,6,3,7,7,1,False
36,right,test,7,2,4,4,1,False
36,right,test,8,2,3,3,1,False
36,right,test,9,1,1,1,1,False
36,right,test,10,2,5,5,1,False
36,right,test,11,5,7,7,1,False
36,right,test,12,4,0,0,1,False
36,right,test,13,3,0,0,1,False
36,right,test,14,5,0,6,0,False
36,right,test,15,1,4,4,1,False
36,right,test,16,6,3,7,0,False
36,right,test,17,4,3,3,1,False
36,right,test,18,3,3,3,1,False
36,right,test,19,3,5,5,1,False
36,right,test,20,0,4,4,1,False
36,right,test,21,3,1,1,1,False
36,right,test,22,6,2,2,1,False
36,right,test,23,6,0,0,1,False
36,right,test,24,4,5,5,1,False
36,right,test,25,1,3,3,1,False
36,right,test,26,5,5,5,1,False
36,right,test,27,0,6,2,0,False
36,right,test,28,2,7,7,1,False
36,right,test,29,3,2,2,1,False
36,right,test,30,0,0,0,1,False
36,right,test,31,5,1,1,1,False
36,right,test,32,4,1,1,1,False
36,right,test,33,1,2,2,1,False
36,right,test,34,5,2,2,1,False
36,right,test,35,1,0,0,1,False
36,right,test,36,2,6,6,1,False
36,right,test,37,2,1,1,1,False
36,right,test,38,1,7,7,1,False
36,right,test,39,3,6,6,1,False
36,right,test,40,6,1,7,0,False
36,right,test,41,0,2,2,1,False
36,right,test,42,5,3,7,0,False
36,right,test,43,0,3,3,1,False
36,right,test,44,6,6,6,1,False
36,right,test,45,1,6,6,1,False
36,right,test,46,6,4,4,1,False
36,right,test,47,6,7,7,1,False
36,right,test,48,0,1,1,1,False
36,right,test,49,3,4,4,1,False
36,right,test,50,4,7,7,1,False
36,right,test,51,5,4,4,1,False
36,right,test,52,4,4,4,1,False
36,right,test,53,4,6,6,1,False
36,right,test,54,5,6,6,1,False
36,right,test,55,6,5,6,0,False
37,right,training,0,,1,4,0,False
37,right,training,1,,4,7,0,False
37,right,training,2,,7,0,0,False
37,right,training,3,,6,6,1,False
37,right,training,4,,0,0,1,False
37,right,training,5,,3,3,1,False
37,right,training,6,,5,4,0,False
37,right,training,7,,2,2,1,False
37,right,training,8,,2,2,1,False
37,right,training,9,,4,4,1,False
37,right,training,10,,6,6,1,False
37,right,training,11,,5,4,0,False
37,right,training,12,,0,0,1,False
37,right,training,13,,1,1,1,False
37,right,training,14,,3,3,1,False
37,right,training,15,,7,7,1,False
37,right,training,16,,0,0,1,False
37,right,training,17,,7,7,1,False
37,right,training,18,,3,3,1,False
37,right,training,19,,5,5,1,False
37,right,training,20,,6,2,0,False
37,right,training,21,,1,1,1,False
37,right,training,22,,4,4,1,False
37,right,training,23,,2,2,1,False
37,right,training,24,,3,3,1,False
37,right,training,25,,6,6,1,False
37,right,training,26,,5,5,1,False
37,right,training,27,,4,4,1,False
37,right,training,28,,7,7,1,False
37,right,training,29,,0,0,1,False
37,right,training,30,,1,1,1,False
37,right,training,31,,2,2,1,False
37,right,training,32,,5,5,1,False
37,right,training,33,,6,2,0,False
37,right,training,34,,3,3,1,False
37,right,training,35,,0,0,1,False
37,right,training,36,,1,1,1,False
37,right,training,37,,4,4,1,False
37,right,training,38,,7,7,1,False
37,right,training,39,,2,2,1,False
37,right,training,40,,4,4,1,False
37,right,training,41,,2,2,1,False
37,right,training,42,,5,5,1,False
37,right,training,43,,3,3,1,False
37,right,training,44,,7,7,1,False
37,right,training,45,,6,6,1,False
37,right,training,46,,1,1,1,False
37,right,training,47,,0,0,1,False
37,right,training,48,,1,1,1,False
37,right,training,49,,6,6,1,False
37,right,training,50,,7,7,1,False
37,right,training,51,,2,2,1,False
37,right,training,52,,0,0,1,False
37,right,training,53,,3,3,1,False
37,right,training,54,,4,4,1,False
37,right,training,55,,5,5,1,False
37,right,training,56,,4,4,1,False
37,right,training,57,,5,5,1,False
37,right,training,58,,0,0,1,False
37,right,training,59,,3,3,1,False
37,right,training,60,,2,2,1,False
37,right,training,61,,7,7,1,False
37,right,training,62,,1,1,1,False
37,right,training,63,,6,6,1,False
37,right,test,0,0,2,3,0,False
37,right,test,1,6,7,7,1,False
37,right,test,2,1,6,6,1,False
37,right,test,3,0,1,1,1,False
37,right,test,4,3,3,3,1,False
37,right,test,5,2,0,0,1,False
37,right,test,6,4,3,3,1,False
37,right,test,7,5,2,2,1,False
37,right,test,8,1,4,4,1,False
37,right,test,9,6,1,1,1,False
37,right,test,10,2,7,7,1,False
37,right,test,11,0,6,6,1,False
37,right,test,12,0,0,6,0,False
37,right,test,13,1,0,0,1,False
37,right,test,14,5,0,0,1,False
37,right,test,15,3,1,1,1,False
37,right,test,16,4,2,2,1,False
37,right,test,17,6,3,2,0,False
37,right,test,18,1,3,3,1,False
37,right,test,19,2,4,4,1,False
37,right,test,20,4,1,1,1,False
37,right,test,21,4,4,4,1,False
37,right,test,22,2,6,6,1,False
37,right,test,23,1,2,2,1,False
37,right,test,24,2,3,3,1,False
37,right,test,25,3,7,7,1,False
37,right,test,26,1,7,7,1,False
37,right,test,27,3,4,4,1,False
37,right,test,28,4,7,7,1,False
