subject,condition,trial_type,trial_num,target_item,selected_item,correct,landing_position,excluded
41,right,training,24,4,4,1,,False
41,right,training,25,1,1,1,,False
41,right,training,26,0,0,1,,False
41,right,training,27,3,3,1,,False
41,right,training,28,7,7,1,,False
41,right,training,29,2,2,1,,False
41,right,training,30,5,0,0,,False
41,right,training,31,6,6,1,,False
41,right,training,32,5,5,1,,False
41,right,training,33,7,7,1,,False
41,right,training,34,1,1,1,,False
41,right,training,35,3,3,1,,False
41,right,training,36,6,6,1,,False
41,right,training,37,0,0,1,,False
41,right,training,38,4,4,1,,False
41,right,training,39,2,2,1,,False
41,right,training,40,2,2,1,,False
41,right,training,41,0,0,1,,False
41,right,training,42,3,3,1,,False
41,right,training,43,6,6,1,,False
41,right,training,44,5,5,1,,False
41,right,training,45,1,1,1,,False
41,right,training,46,4,4,1,,False
41,right,training,47,7,7,1,,False
41,right,training,48,5,5,1,,False
41,right,training,49,1,1,1,,False
41,right,training,50,6,6,1,,False
41,right,training,51,2,2,1,,False
41,right,training,52,7,7,1,,False
41,right,training,53,0,0,1,,False
41,right,training,54,3,3,1,,False
41,right,training,55,4,4,1,,False
41,right,training,56,4,4,1,,False
41,right,training,57,5,5,1,,False
41,right,training,58,0,0,1,,False
41,right,training,59,1,1,1,,False
41,right,training,60,6,6,1,,False
41,right,training,61,7,7,1,,False
41,right,training,62,2,2,1,,False
41,right,training,63,3,3,1,,False
41,right,test,0,6,6,1,124,False
41,right,test,1,2,2,1,126,False
41,right,test,2,5,5,1,114,False
41,right,test,3,2,2,1,120,False
41,right,test,4,0,0,1,145,False
41,right,test,5,7,7,1,154,False
41,right,test,6,6,6,1,133,False
41,right,test,7,1,1,1,94,False
41,right,test,8,3,3,1,138,False
41,right,test,9,3,3,1,101,False
41,right,test,10,6,6,1,88,False
41,right,test,11,5,5,1,119,False
41,right,test,12,4,4,1,132,False
41,right,test,13,1,1,1,119,False
41,right,test,14,4,4,1,130,False
41,right,test,15,2,2,1,118,False
41,right,test,16,2,2,1,131,False
41,right,test,17,5,5,1,115,False
41,right,test,18,1,1,1,136,False
41,right,test,19,2,2,1,136,False
41,right,test,20,7,7,1,154,False
41,right,test,21,1,1,1,149,False
41,right,test,22,6,6,1,100,False
41,right,test,23,6,6,1,110,False
41,right,test,24,4,4,1,87,False
41,right,test,25,0,0,1,106,False
41,right,test,26,0,0,1,191,False
41,right,test,27,4,4,1,141,False
41,right,test,28,5,5,1,136,False
41,right,test,29,0,0,1,128,False
41,right,test,30,7,7,1,139,False
41,right,test,31,2,2,1,138,False
41,right,test,32,6,6,1,112,False
41,right,test,33,2,2,1,128,False
41,right,test,34,7,7,1,,False
41,right,test,35,0,0,1,149,False
41,right,test,36,6,6,1,175,False
41,right,test,37,7,7,1,132,False
41,right,test,38,5,5,1,127,False
41,right,test,39,7,7,1,146,False
41,right,test,40,1,1,1,136,False
41,right,test,41,3,3,1,120,False
41,right,test,42,4,4,1,111,False
41,right,test,43,6,6,1,120,False
41,right,test,44,0,0,1,148,False
41,right,test,45,3,3,1,113,False
41,right,test,46,4,4,1,126,False
41,right,test,47,5,5,1,136,False
41,right,test,48,3,3,1,124,False
41,right,test,49,4,4,1,154,False
41,right,test,50,3,3,1,,False
41,right,test,51,5,5,1,113,False
41,right,test,52,4,4,1,128,False
41,right,test,53,1,1,1,126,False
41,right,test,54,7,7,1,120,False
41,right,test,55,3,3,1,137,False
41,right,test,56,3,3,1,166,False
41,right,test,57,2,2,1,173,False
41,right,test,58,0,0,1,117,False
41,right,test,59,5,5,1,126,False
41,right,test,60,7,7,1,166,False
41,right,test,61,1,1,1,150,False
41,right,test,62,1,1,1,82,False
41,right,test,63,0,0,1,147,False
42,right,training,0,1,1,1,,False
42,right,training,1,0,7,0,,False
42,right,training,2,7,4,0,,False
42,right,training,3,4,6,0,,False
42,right,training,4,3,3,1,,False
42,right,training,5,5,1,0,,False
42,right,training,6,2,3,0,,False
42,right,training,7,6,2,0,,False
42,right,training,8,0,2,0,,False
42,right,training,9,5,5,1,,False
42,right,training,10,6,7,0,,False
42,right,training,11,2,4,0,,False
42,right,training,12,1,7,0,,False
42,right,training,13,7,4,0,,False
42,right,training,14,4,4,1,,False
42,right,training,15,3,3,1,,False
42,right,training,16,0,6,0,,False
42,right,training,17,4,6,0,,False
42,right,training,18,2,2,1,,False
42,right,training,19,5,5,1,,False
42,right,training,20,6,4,0,,False
42,right,training,21,3,3,1,,False
42,right,training,22,7,7,1,,False
42,right,training,23,1,1,1,,False
42,right,training,24,4,4,1,,False
42,right,training,25,0,7,0,,False
42,right,training,26,6,6,1,,False
42,right,training,27,2,2,1,,False
42,right,training,28,5,5,1,,False
42,right,training,29,3,3,1,,False
42,right,training,30,1,1,1,,False
42,right,training,31,7,7,1,,False
42,right,training,32,0,0,1,,False
42,right,training,33,2,2,1,,False
42,right,training,34,3,3,1,,False
42,right,training,35,4,4,1,,False
42,right,training,36,5,5,1,,False
42,right,training,37,6,6,1,,False
42,right,training,38,1,1,1,,False
42,right,training,39,7,7,1,,False
42,right,training,40,0,0,1,,False
42,right,training,41,5,5,1,,False
42,right,training,42,6,6,1,,False
42,right,training,43,3,3,1,,False
42,right,training,44,1,1,1,,False
42,right,training,45,2,2,1,,False
42,right,training,46,7,7,1,,False
42,right,training,47,4,4,1,,False
42,right,training,48,4,4,1,,False
42,right,training,49,3,3,1,,False
42,right,training,50,5,5,1,,False
42,right,training,51,0,0,1,,False
42,right,training,52,7,7,1,,False
42,right,training,53,1,1,1,,False
42,right,training,54,6,6,1,,False
42,right,training,55,2,2,1,,False
42,right,training,56,1,1,1,,False
42,right,training,57,5,5,1,,False
42,right,training,58,4,4,1,,False
42,right,training,59,0,0,1,,False
42,right,training,60,2,2,1,,False
42,right,training,61,3,3,1,,False
42,right,training,62,7,7,1,,False
42,right,training,63,6,6,1,,False
42,right,test,0,2,2,1,101,False
42,right,test,1,2,2,1,93,False
42,right,test,2,0,0,1,124,False
42,right,test,3,2,2,1,135,False
42,right,test,4,3,3,1,104,False
42,right,test,5,7,7,1,86,False
42,right,test,6,4,4,1,105,False
42,right,test,7,5,5,1,112,False
42,right,test,8,6,6,1,151,False
42,right,test,9,7,7,1,90,False
42,right,test,10,5,5,1,102,False
42,right,test,11,0,0,1,117,False
42,right,test,12,3,3,1,134,False
42,right,test,13,3,3,1,91,False
42,right,test,14,3,3,1,124,False
42,right,test,15,7,7,1,106,False
42,right,test,16,0,0,1,149,False
42,right,test,17,6,6,1,123,False
42,right,test,18,3,3,1,85,False
42,right,test,19,1,1,1,118,False
42,right,test,20,0,0,1,82,False
42,right,test,21,3,3,1,102,False
42,right,test,22,5,5,1,70,False
42,right,test,23,0,0,1,118,False
42,right,test,24,4,4,1,141,False
42,right,test,25,5,5,1,100,False
42,right,test,26,1,1,1,164,False
42,right,test,27,5,5,1,123,False
42,right,test,28,6,6,1,110,False
42,right,test,29,6,6,1,123,False
42,right,test,30,0,0,1,133,False
42,right,test,31,4,4,1,144,False
42,right,test,32,4,4,1,99,False
42,right,test,33,2,2,1,157,False
42,right,test,34,1,1,1,124,False
42,right,test,35,3,3,1,135,False
42,right,test,36,7,7,1,137,False
42,right,test,37,0,0,1,132,False
42,right,test,38,3,3,1,127,False
42,right,test,39,2,2,1,168,False
42,right,test,40,2,2,1,103,False
42,right,test,41,4,4,1,117,False
42,right,test,42,4,4,1,103,False
42,right,test,43,7,7,1,116,False
42,right,test,44,6,6,1,201,False
42,right,test,45,2,2,1,113,False
42,right,test,46,1,1,1,137,False
42,right,test,47,4,4,1,157,False
42,right,test,48,1,1,1,108,False
42,right,test,49,4,4,1,113,False
42,right,test,50,6,6,1,133,False
42,right,test,51,5,5,1,134,False
42,right,test,52,5,5,1,160,False
42,right,test,53,6,6,1,144,False
42,right,test,54,1,1,1,122,False
42,right,test,55,0,0,1,127,False
42,right,test,56,2,2,1,112,False
42,right,test,57,7,7,1,94,False
42,right,test,58,5,5,1,102,False
42,right,test,59,1,1,1,128,False
42,right,test,60,6,6,1,98,False
42,right,test,61,1,1,1,127,False
42,right,test,62,7,7,1,132,False
42,right,test,63,7,7,1,125,False
43,right,training,0,2,2,1,,True
43,right,training,1,5,3,0,,True
43,right,training,2,4,0,0,,True
43,right,training,3,7,7,1,,True
43,right,training,4,0,0,1,,True
43,right,training,5,3,1,0,,True
43,right,training,6,1,4,0,,True
43,right,training,7,6,2,0,,True
43,right,training,8,2,2,1,,True
43,right,training,9,0,6,0,,True
43,right,training,10,6,6,1,,True
43,right,training,11,5,2,0,,True
43,right,training,12,7,7,1,,True
43,right,training,13,4,5,0,,True
43,right,training,14,1,1,1,,True
43,right,training,15,3,5,0,,True
43,right,training,16,6,6,1,,True
43,right,training,17,7,7,1,,True
43,right,training,18,3,3,1,,True
43,right,training,19,4,0,0,,True
43,right,training,20,5,4,0,,True
43,right,training,21,2,2,1,,True
43,right,training,22,0,0,1,,True
43,right,training,23,1,6,0,,True
43,right,training,24,4,4,1,,True
43,right,training,25,3,6,0,,True
43,right,training,26,0,0,1,,True
43,right,training,27,5,5,1,,True
43,right,training,28,6,6,1,,True
43,right,training,29,7,7,1,,True
43,right,training,30,2,2,1,,True
43,right,training,31,1,4,0,,True
43,right,training,32,6,6,1,,True
43,right,training,33,5,5,1,,True
43,right,training,34,4,1,0,,True
43,right,training,35,0,0,1,,True
43,right,training,36,2,2,1,,True
43,right,training,37,3,3,1,,True
43,right,training,38,7,7,1,,True
43,right,training,39,1,1,1,,True
43,right,training,40,0,5,0,,True
43,right,training,41,6,5,0,,True
43,right,training,42,4,0,0,,True
43,right,training,43,2,2,1,,True
43,right,training,44,3,3,1,,True
43,right,training,45,1,1,1,,True
43,right,training,46,5,5,1,,True
43,right,training,47,7,7,1,,True
43,right,training,48,3,3,1,,True
43,right,training,49,2,2,1,,True
43,right,training,50,4,0,0,,True
43,right,training,51,0,0,1,,True
43,right,training,52,7,7,1,,True
43,right,training,53,1,1,1,,True
43,right,training,54,6,6,1,,True
43,right,training,55,5,5,1,,True
43,right,training,56,7,7,1,,True
43,right,training,57,5,5,1,,True
43,right,training,58,1,2,0,,True
43,right,training,59,4,4,1,,True
43,right,training,60,0,5,0,,True
43,right,training,61,2,2,1,,True
43,right,training,62,3,3,1,,True
43,right,training,63,6,6,1,,True
43,right,test,0,4,0,0,130,True
43,right,test,1,2,2,1,68,True
43,right,test,2,6,6,1,62,True
43,right,test,3,2,2,1,133,True
43,right,test,4,4,0,0,94,True
43,right,test,5,4,4,1,,True
43,right,test,6,1,5,0,134,True
43,right,test,7,6,6,1,156,True
43,right,test,8,2,2,1,104,True
43,right,test,9,5,1,0,88,True
43,right,test,10,1,5,0,101,True
43,right,test,11,5,5,1,96,True
43,right,test,12,0,0,1,88,True
43,right,test,13,5,1,0,98,True
43,right,test,14,3,3,1,110,True
43,right,test,15,6,6,1,87,True
43,right,test,16,0,0,1,88,True
43,right,test,17,7,7,1,86,True
43,right,test,18,5,1,0,85,True
43,right,test,19,2,2,1,104,True
43,right,test,20,4,4,1,104,True
43,right,test,21,0,0,1,110,True
43,right,test,22,1,1,1,108,True
43,right,test,23,4,4,1,94,True
43,right,test,24,2,2,1,98,True
43,right,test,25,6,6,1,113,True
43,right,test,26,6,6,1,69,True
43,right,test,27,5,5,1,110,True
43,right,test,28,0,0,1,119,True
43,right,test,29,7,7,1,76,True
43,right,test,30,5,5,1,104,True
43,right,test,31,2,2,1,99,True
43,right,test,32,1,1,1,103,True
43,right,test,33,3,3,1,102,True
43,right,test,34,7,7,1,94,True
43,right,test,35,6,6,1,,True
43,right,test,36,0,5,0,108,True
43,right,test,37,5,5,1,103,True
43,right,test,38,7,7,1,123,True
43,right,test,39,7,7,1,100,True
43,right,test,40,3,3,1,102,True
43,right,test,41,0,0,1,104,True
43,right,test,42,4,4,1,96,True
43,right,test,43,0,0,1,,True
43,right,test,44,3,3,1,114,True
43,right,test,45,7,7,1,86,True
43,right,test,46,2,2,1,100,True
43,right,test,47,7,7,1,100,True
43,right,test,48,3,3,1,121,True
43,right,test,49,3,3,1,96,True
43,right,test,50,1,5,0,85,True
43,right,test,51,6,6,1,119,True
43,right,test,52,1,1,1,107,True
43,right,test,53,2,2,1,90,True
43,right,test,54,4,4,1,,True
43,right,test,55,4,4,1,114,True
43,right,test,56,0,0,1,90,True
43,right,test,57,1,1,1,118,True
43,right,test,58,3,3,1,76,True
43,right,test,59,5,5,1,,True
43,right,test,60,6,6,1,78,True
43,right,test,61,3,3,1,87,True
43,right,test,62,1,1,1,91,True
43,right,test,63,7,7,1,92,True
44,right,training,0,3,1,0,,False
44,right,training,1,5,6,0,,False
44,right,training,2,6,7,0,,False
44,right,training,3,2,5,0,,False
44,right,training,4,1,1,1,,False
44,right,training,5,0,0,1,,False
44,right,training,6,7,7,1,,False
44,right,training,7,4,5,0,,False
44,right,training,8,3,3,1,,False
44,right,training,9,5,6,0,,False
44,right,training,10,2,2,1,,False
44,right,training,11,1,1,1,,False
44,right,training,12,6,6,1,,False
44,right,training,13,7,7,1,,False
44,right,training,14,4,4,1,,False
44,right,training,15,0,0,1,,False
44,right,training,16,1,1,1,,False
44,right,training,17,5,5,1,,False
44,right,training,18,2,2,1,,False
44,right,training,19,4,4,1,,False
44,right,training,20,3,6,0,,False
44,right,training,21,0,0,1,,False
44,right,training,22,6,6,1,,False
44,right,training,23,7,6,0,,False
44,right,training,24,7,7,1,,False
44,right,training,25,6,6,1,,False
44,right,training,26,5,5,1,,False
44,right,training,27,2,2,1,,False
44,right,training,28,0,0,1,,False
44,right,training,29,3,3,1,,False
44,right,training,30,4,4,1,,False
44,right,training,31,1,1,1,,False
44,right,training,32,0,0,1,,False
44,right,training,33,7,7,1,,False
44,right,training,34,1,1,1,,False
44,right,training,35,2,2,1,,False
44,right,training,36,5,5,1,,False
44,right,training,37,4,4,1,,False
44,right,training,38,6,6,1,,False
44,right,training,39,3,3,1,,False
44,right,training,40,4,4,1,,False
44,right,training,41,7,7,1,,False
44,right,training,42,5,5,1,,False
44,right,training,43,0,0,1,,False
44,right,training,44,1,1,1,,False
44,right,training,45,6,6,1,,False
44,right,training,46,2,2,1,,False
44,right,training,47,3,3,1,,False
44,right,training,48,2,2,1,,False
44,right,training,49,0,0,1,,False
44,right,training,50,6,6,1,,False
44,right,training,51,5,5,1,,False
44,right,training,52,1,1,1,,False
44,right,training,53,7,7,1,,False
44,right,training,54,3,3,1,,False
44,right,training,55,4,4,1,,False
44,right,training,56,4,4,1,,False
44,right,training,57,1,1,1,,False
44,right,training,58,6,6,1,,False
44,right,training,59,3,3,1,,False
44,right,training,60,5,5,1,,False
44,right,training,61,0,0,1,,False
44,right,training,62,7,7,1,,False
44,right,training,63,2,2,1,,False
44,right,test,0,7,7,1,113,False
44,right,test,1,0,0,1,133,False
44,right,test,2,2,2,1,116,False
44,right,test,3,1,1,1,120,False
44,right,test,4,6,6,1,140,False
44,right,test,5,7,7,1,108,False
44,right,test,6,3,3,1,129,False
44,right,test,7,3,3,1,119,False
44,right,test,8,5,5,1,133,False
44,right,test,9,6,6,1,,False
44,right,test,10,1,1,1,123,False
44,right,test,11,5,5,1,146,False
44,right,test,12,5,5,1,149,False
44,right,test,13,6,6,1,,False
44,right,test,14,3,3,1,134,False
44,right,test,15,2,2,1,,False
44,right,test,16,2,2,1,127,False
44,right,test,17,4,4,1,132,False
44,right,test,18,4,4,1,132,False
44,right,test,19,3,3,1,131,False
44,right,test,20,7,7,1,,False
44,right,test,21,4,4,1,,False
44,right,test,22,6,6,1,143,False
44,right,test,23,4,4,1,128,False
44,right,test,24,1,1,1,110,False
44,right,test,25,0,0,1,132,False
44,right,test,26,5,5,1,122,False
44,right,test,27,6,6,1,127,False
44,right,test,28,6,6,1,116,False
44,right,test,29,0,0,1,122,False
44,right,test,30,3,3,1,118,False
44,right,test,31,7,7,1,136,False
44,right,test,32,2,2,1,,False
44,right,test,33,1,1,1,122,False
44,right,test,34,1,1,1,,False
44,right,test,35,2,2,1,,False
44,right,test,36,7,7,1,151,False
44,right,test,37,6,6,1,123,False
44,right,test,38,0,0,1,119,False
44,right,test,39,3,3,1,,False
44,right,test,40,2,2,1,133,False
44,right,test,41,0,0,1,131,False
44,right,test,42,0,0,1,107,False
44,right,test,43,3,3,1,120,False
44,right,test,44,5,5,1,100,False
44,right,test,45,4,4,1,146,False
44,right,test,46,2,2,1,139,False
44,right,test,47,7,7,1,136,False
44,right,test,48,1,1,1,138,False
44,right,test,49,5,5,1,106,False
44,right,test,50,4,4,1,136,False
44,right,test,51,1,1,1,96,False
44,right,test,52,1,1,1,161,False
44,right,test,53,6,6,1,,False
44,right,test,54,0,0,1,147,False
44,right,test,55,3,3,1,162,False
44,right,test,56,2,2,1,132,False
44,right,test,57,5,5,1,112,False
44,right,test,58,4,4,1,140,False
44,right,test,59,7,7,1,118,False
44,right,test,60,5,5,1,164,False
44,right,test,61,0,0,1,153,False
44,right,test,62,7,7,1,127,False
44,right,test,63,4,4,1,155,False
45,right,training,0,3,3,1,,False
45,right,training,1,6,1,0,,False
45,right,training,2,4,4,1,,False
45,right,training,3,1,7,0,,False
45,right,training,4,0,5,0,,False
45,right,training,5,7,2,0,,False
45,right,training,6,2,0,0,,False
45,right,training,7,5,5,1,,False
45,right,training,8,3,3,1,,False
45,right,training,9,5,5,1,,False
45,right,training,10,1,1,1,,False
45,right,training,11,6,2,0,,False
45,right,training,12,4,4,1,,False
45,right,training,13,7,7,1,,False
45,right,training,14,0,0,1,,False
45,right,training,15,2,2,1,,False
45,right,training,16,2,2,1,,False
45,right,training,17,5,5,1,,False
45,right,training,18,4,4,1,,False
45,right,training,19,1,1,1,,False
45,right,training,20,6,6,1,,False
45,right,training,21,3,2,0,,False
45,right,training,22,7,7,1,,False
45,right,training,23,0,0,1,,False
45,right,training,24,0,0,1,,False
45,right,training,25,5,5,1,,False
45,right,training,26,2,3,0,,False
45,right,training,27,3,3,1,,False
45,right,training,28,7,7,1,,False
45,right,training,29,1,1,1,,False
45,right,training,30,4,4,1,,False
45,right,training,31,6,6,1,,False
45,right,training,32,7,7,1,,False
45,right,training,33,6,6,1,,False
45,right,training,34,4,4,1,,False
45,right,training,35,2,2,1,,False
45,right,training,36,1,1,1,,False
45,right,training,37,3,3,1,,False
45,right,training,38,5,5,1,,False
45,right,training,39,0,0,1,,False
45,right,training,40,5,5,1,,False
45,right,training,41,6,6,1,,False
45,right,training,42,1,1,1,,False
45,right,training,43,2,2,1,,False
45,right,training,44,0,0,1,,False
45,right,training,45,7,7,1,,False
45,right,training,46,4,4,1,,False
45,right,training,47,3,3,1,,False
45,right,training,48,7,7,1,,False
45,right,training,49,6,6,1,,False
45,right,training,50,0,0,1,,False
45,right,training,51,2,2,1,,False
45,right,training,52,5,5,1,,False
45,right,training,53,1,1,1,,False
45,right,training,54,4,4,1,,False
45,right,training,55,3,3,1,,False
45,right,training,56,4,4,1,,False
45,right,training,57,5,5,1,,False
45,right,training,58,3,3,1,,False
45,right,training,59,0,0,1,,False
45,right,training,60,2,2,1,,False
45,right,training,61,1,1,1,,False
45,right,training,62,6,6,1,,False
45,right,training,63,7,7,1,,False
45,right,test,0,6,7,0,81,False
45,right,test,1,3,3,1,93,False
45,right,test,2,2,2,1,79,False
45,right,test,3,4,4,1,107,False
45,right,test,4,3,3,1,130,False
45,right,test,5,3,3,1,126,False
45,right,test,6,5,5,1,81,False
45,right,test,7,0,0,1,126,False
45,right,test,8,3,3,1,89,False
45,right,test,9,7,7,1,116,False
45,right,test,10,1,1,1,91,False
45,right,test,11,1,1,1,92,False
45,right,test,12,7,7,1,114,False
45,right,test,13,6,6,1,128,False
45,right,test,14,6,6,1,136,False
45,right,test,15,6,6,1,124,False
45,right,test,16,4,4,1,157,False
45,right,test,17,5,5,1,140,False
45,right,test,18,2,2,1,156,False
45,right,test,19,3,3,1,114,False
45,right,test,20,6,6,1,163,False
45,right,test,21,5,5,1,119,False
45,right,test,22,4,4,1,122,False
45,right,test,23,7,7,1,128,False
45,right,test,24,1,1,1,145,False
45,right,test,25,7,7,1,,False
45,right,test,26,5,5,1,177,False
45,right,test,27,2,2,1,118,False
45,right,test,28,0,0,1,154,False
45,right,test,29,4,4,1,150,False
45,right,test,30,0,0,1,137,False
45,right,test,31,2,2,1,140,False
45,right,test,32,5,5,1,108,False
45,right,test,33,4,4,1,118,False
45,right,test,34,1,1,1,151,False
45,right,test,35,3,3,1,158,False
45,right,test,36,0,0,1,151,False
45,right,test,37,1,1,1,185,False
45,right,test,38,2,2,1,148,False
45,right,test,39,0,0,1,131,False
45,right,test,40,4,4,1,199,False
45,right,test,41,2,2,1,146,False
45,right,test,42,7,7,1,156,False
45,right,test,43,3,3,1,170,False
45,right,test,44,1,1,1,115,False
45,right,test,45,2,2,1,132,False
45,right,test,46,6,6,1,124,False
45,right,test,47,1,1,1,84,False
45,right,test,48,1,1,1,154,False
45,right,test,49,0,0,1,163,False
45,right,test,50,5,5,1,175,False
45,right,test,51,5,5,1,136,False
45,right,test,52,2,6,0,160,False
45,right,test,53,7,7,1,,False
45,right,test,54,0,0,1,104,False
45,right,test,55,3,3,1,125,False
45,right,test,56,4,4,1,121,False
45,right,test,57,4,4,1,142,False
45,right,test,58,6,6,1,189,False
45,right,test,59,5,5,1,146,False
45,right,test,60,7,7,1,118,False
45,right,test,61,0,0,1,185,False
45,right,test,62,6,6,1,162,False
45,right,test,63,7,7,1,150,False
46,right,training,0,3,7,0,,True
46,right,training,1,4,2,0,,True
46,right,training,2,2,5,0,,True
46,right,training,3,0,6,0,,True
46,right,training,4,7,6,0,,True
46,right,training,5,5,5,1,,True
46,right,training,6,6,0,0,,True
46,right,training,7,1,4,0,,True
46,right,training,8,6,3,0,,True
46,right,training,9,1,3,0,,True
46,right,training,10,5,2,0,,True
46,right,training,11,4,6,0,,True
46,right,training,12,7,2,0,,True
46,right,training,13,2,1,0,,True
46,right,training,14,0,6,0,,True
46,right,training,15,3,5,0,,True
46,right,training,16,6,6,1,,True
46,right,training,17,1,4,0,,True
46,right,training,18,2,2,1,,True
46,right,training,19,4,0,0,,True
46,right,training,20,5,3,0,,True
46,right,training,21,7,2,0,,True
46,right,training,22,3,6,0,,True
46,right,training,23,0,5,0,,True
46,right,training,24,6,0,0,,True
46,right,training,25,1,2,0,,True
46,right,training,26,4,0,0,,True
46,right,training,27,2,3,0,,True
46,right,training,28,0,7,0,,True
46,right,training,29,3,6,0,,True
46,right,training,30,5,0,0,,True
46,right,training,31,7,4,0,,True
46,right,training,32,7,1,0,,True
46,right,training,33,3,7,0,,True
46,right,training,34,1,4,0,,True
46,right,training,35,2,6,0,,True
46,right,training,36,5,2,0,,True
46,right,training,37,0,3,0,,True
46,right,training,38,6,1,0,,True
46,right,training,39,4,2,0,,True
46,right,training,40,0,2,0,,True
46,right,training,41,1,5,0,,True
46,right,training,42,2,2,1,,True
46,right,training,43,6,5,0,,True
46,right,training,44,7,0,0,,True
46,right,training,45,3,6,0,,True
46,right,training,46,5,0,0,,True
46,right,training,47,4,4,1,,True
46,right,training,48,3,3,1,,True
46,right,training,49,4,1,0,,True
46,right,training,50,6,1,0,,True
46,right,training,51,2,3,0,,True
46,right,training,52,5,2,0,,True
46,right,training,53,0,1,0,,True
46,right,training,54,7,7,1,,True
46,right,training,55,1,1,1,,True
46,right,training,56,7,5,0,,True
46,right,training,57,5,6,0,,True
46,right,training,58,2,2,1,,True
46,right,training,59,3,3,1,,True
46,right,training,60,6,5,0,,True
46,right,training,61,0,0,1,,True
46,right,training,62,4,1,0,,True
46,right,training,63,1,7,0,,True
46,right,test,0,3,3,1,106,True
46,right,test,1,4,1,0,126,True
46,right,test,2,2,2,1,117,True
46,right,test,3,1,7,0,122,True
46,right,test,4,3,5,0,134,True
46,right,test,5,4,1,0,108,True
46,right,test,6,0,0,1,,True
46,right,test,7,5,5,1,,True
46,right,test,8,6,6,1,112,True
46,right,test,9,5,7,0,,True
46,right,test,10,1,1,1,107,True
46,right,test,11,7,2,0,102,True
46,right,test,12,0,3,0,138,True
46,right,test,13,2,3,0,137,True
46,right,test,14,1,4,0,99,True
46,right,test,15,1,4,0,122,True
46,right,test,16,7,2,0,121,True
46,right,test,17,1,1,1,115,True
46,right,test,18,4,2,0,122,True
46,right,test,19,1,7,0,97,True
46,right,test,20,4,4,1,147,True
46,right,test,21,3,0,0,112,True
46,right,test,22,7,6,0,118,True
46,right,test,23,2,2,1,115,True
46,right,test,24,2,0,0,128,True
46,right,test,25,3,2,0,116,True
46,right,test,26,0,5,0,154,True
46,right,test,27,4,4,1,123,True
46,right,test,28,1,1,1,95,True
46,right,test,29,4,5,0,140,True
46,right,test,30,7,6,0,130,True
46,right,test,31,2,2,1,96,True
46,right,test,32,3,0,0,133,True
46,right,test,33,1,7,0,108,True
46,right,test,34,6,6,1,115,True
46,right,test,35,6,6,1,111,True
46,right,test,36,2,3,0,127,True
46,right,test,37,5,4,0,123,True
46,right,test,38,7,1,0,156,True
46,right,test,39,7,7,1,174,True
46,right,test,40,3,2,0,104,True
46,right,test,41,7,7,1,118,True
46,right,test,42,6,5,0,126,True
46,right,test,43,2,0,0,103,True
46,right,test,44,5,4,0,105,True
46,right,test,45,7,7,1,142,True
46,right,test,46,5,5,1,119,True
46,right,test,47,6,6,1,170,True
46,right,test,48,0,1,0,122,True
46,right,test,49,4,4,1,100,True
46,right,test,50,0,3,0,120,True
46,right,test,51,5,5,1,102,True
46,right,test,52,3,2,0,104,True
46,right,test,53,0,6,0,123,True
46,right,test,54,4,4,1,106,True
46,right,test,55,3,0,0,84,True
46,right,test,56,6,5,0,105,True
46,right,test,57,2,2,1,140,True
46,right,test,58,5,1,0,150,True
46,right,test,59,0,0,1,116,True
46,right,test,60,5,5,1,113,True
46,right,test,61,0,0,1,114,True
46,right,test,62,6,6,1,,True
46,right,test,63,6,6,1,120,True
47,right,training,0,5,7,0,,False
47,right,training,1,0,5,0,,False
47,right,training,2,6,3,0,,False
47,right,training,3,2,2,1,,False
47,right,training,4,1,6,0,,False
47,right,training,5,7,1,0,,False
47,right,training,6,3,6,0,,False
47,right,training,7,4,4,1,,False
47,right,training,8,6,4,0,,False
47,right,training,9,3,7,0,,False
47,right,training,10,1,1,1,,False
47,right,training,11,5,4,0,,False
47,right,training,12,7,4,0,,False
47,right,training,13,0,2,0,,False
47,right,training,14,2,4,0,,False
47,right,training,15,4,4,1,,False
47,right,training,16,2,2,1,,False
47,right,training,17,7,7,1,,False
47,right,training,18,0,0,1,,False
47,right,training,19,3,5,0,,False
47,right,training,20,6,3,0,,False
47,right,training,21,1,1,1,,False
47,right,training,22,5,5,1,,False
47,right,training,23,4,5,0,,False
47,right,training,24,1,1,1,,False
47,right,training,25,3,3,1,,False
47,right,training,26,4,4,1,,False
47,right,training,27,6,2,0,,False
47,right,training,28,5,4,0,,False
47,right,training,29,2,2,1,,False
47,right,training,30,0,0,1,,False
47,right,training,31,7,7,1,,False
47,right,training,32,2,7,0,,False
47,right,training,33,4,4,1,,False
47,right,training,34,6,6,1,,False
47,right,training,35,7,7,1,,False
47,right,training,36,1,1,1,,False
47,right,training,37,0,0,1,,False
47,right,training,38,3,3,1,,False
47,right,training,39,5,4,0,,False
47,right,training,40,6,6,1,,False
47,right,training,41,0,0,1,,False
47,right,training,42,5,5,1,,False
47,right,training,43,4,4,1,,False
47,right,training,44,3,3,1,,False
47,right,training,45,7,7,1,,False
47,right,training,46,2,2,1,,False
47,right,training,47,1,1,1,,False
47,right,training,48,4,4,1,,False
47,right,training,49,6,6,1,,False
47,right,training,50,3,2,0,,False
47,right,training,51,5,4,0,,False
47,right,training,52,1,1,1,,False
47,right,training,53,0,0,1,,False
47,right,training,54,7,3,0,,False
47,right,training,55,2,2,1,,False
