subject,condition,trial_type,trial_num,target_item,selected_item,correct,landing_position,excluded
13,left,test,10,4,4,1,83,False
13,left,test,11,2,2,1,,False
13,left,test,12,1,1,1,89,False
13,left,test,13,7,7,1,69,False
13,left,test,14,5,5,1,,False
13,left,test,15,3,3,1,101,False
13,left,test,16,6,6,1,118,False
13,left,test,17,2,2,1,82,False
13,left,test,18,4,4,1,74,False
13,left,test,19,7,7,1,87,False
13,left,test,20,1,1,1,113,False
13,left,test,21,5,5,1,97,False
13,left,test,22,0,0,1,78,False
13,left,test,23,3,3,1,109,False
13,left,test,24,7,7,1,,False
13,left,test,25,6,6,1,87,False
13,left,test,26,2,2,1,66,False
13,left,test,27,4,4,1,91,False
13,left,test,28,1,1,1,105,False
13,left,test,29,3,3,1,68,False
13,left,test,30,5,5,1,,False
13,left,test,31,0,0,1,70,False
13,left,test,32,1,1,1,64,False
13,left,test,33,7,7,1,49,False
13,left,test,34,5,5,1,81,False
13,left,test,35,6,6,1,65,False
13,left,test,36,4,4,1,106,False
13,left,test,37,0,0,1,57,False
13,left,test,38,3,3,1,98,False
13,left,test,39,2,2,1,49,False
13,left,test,40,7,7,1,97,False
13,left,test,41,4,4,1,75,False
13,left,test,42,3,3,1,77,False
13,left,test,43,0,0,1,110,False
13,left,test,44,6,7,0,79,False
13,left,test,45,1,1,1,62,False
13,left,test,46,5,5,1,65,False
13,left,test,47,2,2,1,92,False
13,left,test,48,3,3,1,76,False
13,left,test,49,4,4,1,60,False
13,left,test,50,2,2,1,87,False
13,left,test,51,0,0,1,66,False
13,left,test,52,7,7,1,60,False
13,left,test,53,6,6,1,193,False
13,left,test,54,1,1,1,62,False
13,left,test,55,5,5,1,66,False
13,left,test,56,2,2,1,60,False
13,left,test,57,6,6,1,158,False
13,left,test,58,7,7,1,72,False
13,left,test,59,3,3,1,97,False
13,left,test,60,5,5,1,80,False
13,left,test,61,1,1,1,80,False
13,left,test,62,4,4,1,68,False
13,left,test,63,0,0,1,80,False
14,left,training,0,3,2,0,,False
14,left,training,1,2,7,0,,False
14,left,training,2,0,2,0,,False
14,left,training,3,6,7,0,,False
14,left,training,4,5,5,1,,False
14,left,training,5,7,1,0,,False
14,left,training,6,1,3,0,,False
14,left,training,7,4,2,0,,False
14,left,training,8,5,5,1,,False
14,left,training,9,3,3,1,,False
14,left,training,10,0,2,0,,False
14,left,training,11,2,2,1,,False
14,left,training,12,4,4,1,,False
14,left,training,13,7,5,0,,False
14,left,training,14,1,1,1,,False
14,left,training,15,6,4,0,,False
14,left,training,16,3,3,1,,False
14,left,training,17,4,4,1,,False
14,left,training,18,6,0,0,,False
14,left,training,19,2,2,1,,False
14,left,training,20,5,2,0,,False
14,left,training,21,0,3,0,,False
14,left,training,22,1,1,1,,False
14,left,training,23,7,6,0,,False
14,left,training,24,5,5,1,,False
14,left,training,25,4,4,1,,False
14,left,training,26,3,3,1,,False
14,left,training,27,2,2,1,,False
14,left,training,28,0,0,1,,False
14,left,training,29,6,6,1,,False
14,left,training,30,1,1,1,,False
14,left,training,31,7,7,1,,False
14,left,training,32,3,3,1,,False
14,left,training,33,6,6,1,,False
14,left,training,34,7,7,1,,False
14,left,training,35,4,4,1,,False
14,left,training,36,1,1,1,,False
14,left,training,37,2,2,1,,False
14,left,training,38,0,0,1,,False
14,left,training,39,5,5,1,,False
14,left,training,40,5,5,1,,False
14,left,training,41,4,4,1,,False
14,left,training,42,3,3,1,,False
14,left,training,43,7,7,1,,False
14,left,training,44,2,2,1,,False
14,left,training,45,6,6,1,,False
14,left,training,46,0,0,1,,False
14,left,training,47,1,1,1,,False
14,left,training,48,1,1,1,,False
14,left,training,49,4,4,1,,False
14,left,training,50,2,2,1,,False
14,left,training,51,3,3,1,,False
14,left,training,52,6,6,1,,False
14,left,training,53,0,0,1,,False
14,left,training,54,5,5,1,,False
14,left,training,55,7,7,1,,False
14,left,training,56,0,0,1,,False
14,left,training,57,4,4,1,,False
14,left,training,58,3,3,1,,False
14,left,training,59,2,2,1,,False
14,left,training,60,7,7,1,,False
14,left,training,61,6,6,1,,False
14,left,training,62,1,1,1,,False
14,left,training,63,5,5,1,,False
14,left,test,0,3,3,1,130,False
14,left,test,1,6,6,1,114,False
14,left,test,2,7,7,1,121,False
14,left,test,3,2,2,1,115,False
14,left,test,4,0,0,1,126,False
14,left,test,5,5,5,1,144,False
14,left,test,6,1,1,1,122,False
14,left,test,7,4,4,1,123,False
14,left,test,8,4,4,1,113,False
14,left,test,9,2,2,1,125,False
14,left,test,10,0,0,1,130,False
14,left,test,11,3,3,1,,False
14,left,test,12,7,7,1,125,False
14,left,test,13,1,1,1,104,False
14,left,test,14,5,5,1,102,False
14,left,test,15,6,6,1,125,False
14,left,test,16,7,7,1,101,False
14,left,test,17,4,4,1,111,False
14,left,test,18,1,1,1,136,False
14,left,test,19,5,5,1,115,False
14,left,test,20,2,2,1,117,False
14,left,test,21,3,3,1,124,False
14,left,test,22,6,6,1,95,False
14,left,test,23,0,0,1,103,False
14,left,test,24,5,5,1,88,False
14,left,test,25,0,0,1,,False
14,left,test,26,6,6,1,91,False
14,left,test,27,3,3,1,106,False
14,left,test,28,7,7,1,117,False
14,left,test,29,1,1,1,101,False
14,left,test,30,2,2,1,117,False
14,left,test,31,4,4,1,96,False
14,left,test,32,2,2,1,112,False
14,left,test,33,7,7,1,108,False
14,left,test,34,6,6,1,120,False
14,left,test,35,1,1,1,103,False
14,left,test,36,4,1,0,111,False
14,left,test,37,0,0,1,98,False
14,left,test,38,3,3,1,99,False
14,left,test,39,5,5,1,105,False
14,left,test,40,1,1,1,108,False
14,left,test,41,7,7,1,114,False
14,left,test,42,5,5,1,113,False
14,left,test,43,6,6,1,101,False
14,left,test,44,2,2,1,127,False
14,left,test,45,3,3,1,,False
14,left,test,46,4,4,1,120,False
14,left,test,47,0,0,1,114,False
14,left,test,48,7,7,1,107,False
14,left,test,49,5,5,1,97,False
14,left,test,50,6,6,1,97,False
14,left,test,51,2,2,1,98,False
14,left,test,52,3,3,1,116,False
14,left,test,53,4,4,1,114,False
14,left,test,54,1,1,1,96,False
14,left,test,55,0,0,1,124,False
14,left,test,56,4,4,1,110,False
14,left,test,57,1,1,1,120,False
14,left,test,58,5,5,1,129,False
14,left,test,59,3,3,1,,False
14,left,test,60,6,6,1,106,False
14,left,test,61,7,7,1,119,False
14,left,test,62,0,0,1,101,False
14,left,test,63,2,2,1,123,False
15,left,training,0,4,2,0,,False
15,left,training,1,7,7,1,,False
15,left,training,2,6,4,0,,False
15,left,training,3,5,3,0,,False
15,left,training,4,3,3,1,,False
15,left,training,5,1,1,1,,False
15,left,training,6,2,4,0,,False
15,left,training,7,0,0,1,,False
15,left,training,8,1,1,1,,False
15,left,training,9,4,2,0,,False
15,left,training,10,5,2,0,,False
15,left,training,11,0,0,1,,False
15,left,training,12,7,7,1,,False
15,left,training,13,3,2,0,,False
15,left,training,14,6,6,1,,False
15,left,training,15,2,4,0,,False
15,left,training,16,6,6,1,,False
15,left,training,17,4,4,1,,False
15,left,training,18,3,3,1,,False
15,left,training,19,2,2,1,,False
15,left,training,20,1,1,1,,False
15,left,training,21,5,5,1,,False
15,left,training,22,0,0,1,,False
15,left,training,23,7,7,1,,False
15,left,training,24,2,2,1,,False
15,left,training,25,7,5,0,,False
15,left,training,26,1,1,1,,False
15,left,training,27,6,6,1,,False
15,left,training,28,4,4,1,,False
15,left,training,29,3,3,1,,False
15,left,training,30,5,2,0,,False
15,left,training,31,0,0,1,,False
15,left,training,32,5,5,1,,False
15,left,training,33,1,1,1,,False
15,left,training,34,7,7,1,,False
15,left,training,35,4,4,1,,False
15,left,training,36,0,0,1,,False
15,left,training,37,2,2,1,,False
15,left,training,38,6,6,1,,False
15,left,training,39,3,3,1,,False
15,left,training,40,0,0,1,,False
15,left,training,41,4,4,1,,False
15,left,training,42,5,5,1,,False
15,left,training,43,1,1,1,,False
15,left,training,44,3,3,1,,False
15,left,training,45,7,7,1,,False
15,left,training,46,2,2,1,,False
15,left,training,47,6,6,1,,False
15,left,training,48,4,4,1,,False
15,left,training,49,1,1,1,,False
15,left,training,50,7,7,1,,False
15,left,training,51,3,3,1,,False
15,left,training,52,5,5,1,,False
15,left,training,53,0,0,1,,False
15,left,training,54,6,6,1,,False
15,left,training,55,2,2,1,,False
15,left,training,56,3,3,1,,False
15,left,training,57,4,4,1,,False
15,left,training,58,6,6,1,,False
15,left,training,59,0,0,1,,False
15,left,training,60,7,7,1,,False
15,left,training,61,1,1,1,,False
15,left,training,62,2,2,1,,False
15,left,training,63,5,5,1,,False
15,left,test,0,7,3,0,74,False
15,left,test,1,6,6,1,67,False
15,left,test,2,3,3,1,83,False
15,left,test,3,5,5,1,80,False
15,left,test,4,1,1,1,84,False
15,left,test,5,2,2,1,73,False
15,left,test,6,0,0,1,80,False
15,left,test,7,4,4,1,75,False
15,left,test,8,6,6,1,79,False
15,left,test,9,5,5,1,75,False
15,left,test,10,7,7,1,89,False
15,left,test,11,3,3,1,62,False
15,left,test,12,1,1,1,68,False
15,left,test,13,0,0,1,87,False
15,left,test,14,4,4,1,62,False
15,left,test,15,2,2,1,67,False
15,left,test,16,7,7,1,63,False
15,left,test,17,1,1,1,86,False
15,left,test,18,2,2,1,100,False
15,left,test,19,6,6,1,102,False
15,left,test,20,0,0,1,94,False
15,left,test,21,5,5,1,90,False
15,left,test,22,4,4,1,82,False
15,left,test,23,3,3,1,81,False
15,left,test,24,5,5,1,63,False
15,left,test,25,1,1,1,79,False
15,left,test,26,4,4,1,68,False
15,left,test,27,2,2,1,72,False
15,left,test,28,0,0,1,78,False
15,left,test,29,3,3,1,,False
15,left,test,30,6,6,1,101,False
15,left,test,31,7,7,1,95,False
15,left,test,32,2,2,1,92,False
15,left,test,33,3,3,1,90,False
15,left,test,34,6,6,1,83,False
15,left,test,35,4,4,1,94,False
15,left,test,36,7,7,1,86,False
15,left,test,37,0,0,1,74,False
15,left,test,38,1,1,1,111,False
15,left,test,39,5,5,1,78,False
15,left,test,40,4,4,1,125,False
15,left,test,41,3,3,1,62,False
15,left,test,42,6,6,1,92,False
15,left,test,43,0,0,1,94,False
15,left,test,44,1,1,1,98,False
15,left,test,45,7,7,1,100,False
15,left,test,46,2,2,1,101,False
15,left,test,47,5,5,1,85,False
15,left,test,48,4,4,1,88,False
15,left,test,49,2,2,1,111,False
15,left,test,50,1,1,1,109,False
15,left,test,51,5,5,1,108,False
15,left,test,52,7,7,1,93,False
15,left,test,53,0,0,1,,False
15,left,test,54,3,3,1,65,False
15,left,test,55,6,6,1,,False
15,left,test,56,7,7,1,111,False
15,left,test,57,1,1,1,68,False
15,left,test,58,0,0,1,118,False
15,left,test,59,5,5,1,97,False
15,left,test,60,2,2,1,94,False
15,left,test,61,6,6,1,139,False
15,left,test,62,3,3,1,88,False
15,left,test,63,4,4,1,100,False
16,left,training,0,6,6,1,,False
16,left,training,1,7,5,0,,False
16,left,training,2,0,4,0,,False
16,left,training,3,4,3,0,,False
16,left,training,4,3,1,0,,False
16,left,training,5,1,1,1,,False
16,left,training,6,5,0,0,,False
16,left,training,7,2,2,1,,False
16,left,training,8,6,7,0,,False
16,left,training,9,2,2,1,,False
16,left,training,10,0,7,0,,False
16,left,training,11,7,1,0,,False
16,left,training,12,5,3,0,,False
16,left,training,13,4,0,0,,False
16,left,training,14,3,1,0,,False
16,left,training,15,1,1,1,,False
16,left,training,16,1,3,0,,False
16,left,training,17,6,7,0,,False
16,left,training,18,7,6,0,,False
16,left,training,19,4,1,0,,False
16,left,training,20,5,0,0,,False
16,left,training,21,0,3,0,,False
16,left,training,22,2,1,0,,False
16,left,training,23,3,3,1,,False
16,left,training,24,0,0,1,,False
16,left,training,25,6,6,1,,False
16,left,training,26,5,5,1,,False
16,left,training,27,4,7,0,,False
16,left,training,28,2,5,0,,False
16,left,training,29,3,0,0,,False
16,left,training,30,1,1,1,,False
16,left,training,31,7,7,1,,False
16,left,training,32,4,4,1,,False
16,left,training,33,6,6,1,,False
16,left,training,34,0,0,1,,False
16,left,training,35,2,5,0,,False
16,left,training,36,7,7,1,,False
16,left,training,37,3,6,0,,False
16,left,training,38,1,4,0,,False
16,left,training,39,5,5,1,,False
16,left,training,40,7,7,1,,False
16,left,training,41,3,3,1,,False
16,left,training,42,1,1,1,,False
16,left,training,43,5,5,1,,False
16,left,training,44,4,4,1,,False
16,left,training,45,2,2,1,,False
16,left,training,46,0,0,1,,False
16,left,training,47,6,6,1,,False
16,left,training,48,7,7,1,,False
16,left,training,49,6,6,1,,False
16,left,training,50,2,2,1,,False
16,left,training,51,5,5,1,,False
16,left,training,52,0,0,1,,False
16,left,training,53,4,4,1,,False
16,left,training,54,3,3,1,,False
16,left,training,55,1,1,1,,False
16,left,training,56,0,0,1,,False
16,left,training,57,1,1,1,,False
16,left,training,58,4,4,1,,False
16,left,training,59,5,5,1,,False
16,left,training,60,2,2,1,,False
16,left,training,61,6,6,1,,False
16,left,training,62,7,7,1,,False
16,left,training,63,3,7,0,,False
16,left,test,0,4,4,1,113,False
16,left,test,1,6,6,1,82,False
16,left,test,2,1,1,1,99,False
16,left,test,3,3,3,1,90,False
16,left,test,4,5,5,1,112,False
16,left,test,5,0,0,1,147,False
16,left,test,6,2,2,1,88,False
16,left,test,7,7,7,1,118,False
16,left,test,8,2,2,1,87,False
16,left,test,9,1,1,1,80,False
16,left,test,10,3,0,0,98,False
16,left,test,11,4,4,1,111,False
16,left,test,12,7,7,1,92,False
16,left,test,13,6,6,1,110,False
16,left,test,14,0,3,0,100,False
16,left,test,15,5,5,1,83,False
16,left,test,16,6,6,1,110,False
16,left,test,17,1,1,1,73,False
16,left,test,18,7,7,1,120,False
16,left,test,19,5,5,1,99,False
16,left,test,20,4,4,1,,False
16,left,test,21,2,2,1,90,False
16,left,test,22,0,0,1,,False
16,left,test,23,3,3,1,91,False
16,left,test,24,0,0,1,73,False
16,left,test,25,3,3,1,,False
16,left,test,26,4,4,1,69,False
16,left,test,27,5,5,1,72,False
16,left,test,28,1,1,1,101,False
16,left,test,29,2,2,1,96,False
16,left,test,30,6,6,1,82,False
16,left,test,31,7,7,1,100,False
16,left,test,32,7,7,1,100,False
16,left,test,33,3,3,1,81,False
16,left,test,34,0,0,1,94,False
16,left,test,35,1,1,1,78,False
16,left,test,36,2,2,1,106,False
16,left,test,37,6,6,1,70,False
16,left,test,38,4,4,1,,False
16,left,test,39,5,5,1,,False
16,left,test,40,0,0,1,93,False
16,left,test,41,4,4,1,103,False
16,left,test,42,7,7,1,86,False
16,left,test,43,2,2,1,105,False
16,left,test,44,1,1,1,62,False
16,left,test,45,5,5,1,82,False
16,left,test,46,6,6,1,113,False
16,left,test,47,3,3,1,89,False
16,left,test,48,7,7,1,90,False
16,left,test,49,6,6,1,59,False
16,left,test,50,0,0,1,,False
16,left,test,51,4,4,1,74,False
16,left,test,52,5,5,1,78,False
16,left,test,53,1,1,1,74,False
16,left,test,54,3,3,1,69,False
16,left,test,55,2,5,0,81,False
16,left,test,56,0,0,1,92,False
16,left,test,57,3,3,1,99,False
16,left,test,58,4,4,1,71,False
16,left,test,59,6,6,1,77,False
16,left,test,60,7,7,1,90,False
16,left,test,61,2,5,0,58,False
16,left,test,62,5,5,1,84,False
16,left,test,63,1,1,1,70,False
17,left,training,0,0,2,0,,False
17,left,training,1,1,1,1,,False
17,left,training,2,5,5,1,,False
17,left,training,3,2,2,1,,False
17,left,training,4,3,3,1,,False
17,left,training,5,4,4,1,,False
17,left,training,6,6,6,1,,False
17,left,training,7,7,7,1,,False
17,left,training,8,6,6,1,,False
17,left,training,9,3,3,1,,False
17,left,training,10,4,4,1,,False
17,left,training,11,1,1,1,,False
17,left,training,12,2,2,1,,False
17,left,training,13,7,7,1,,False
17,left,training,14,5,5,1,,False
17,left,training,15,0,0,1,,False
17,left,training,16,3,3,1,,False
17,left,training,17,2,2,1,,False
17,left,training,18,1,1,1,,False
17,left,training,19,5,5,1,,False
17,left,training,20,0,0,1,,False
17,left,training,21,7,7,1,,False
17,left,training,22,4,4,1,,False
17,left,training,23,6,6,1,,False
17,left,training,24,4,4,1,,False
17,left,training,25,7,7,1,,False
17,left,training,26,2,2,1,,False
17,left,training,27,5,5,1,,False
17,left,training,28,3,3,1,,False
17,left,training,29,0,0,1,,False
17,left,training,30,6,6,1,,False
17,left,training,31,1,1,1,,False
17,left,training,32,7,7,1,,False
17,left,training,33,6,6,1,,False
17,left,training,34,4,4,1,,False
17,left,training,35,2,2,1,,False
17,left,training,36,5,5,1,,False
17,left,training,37,0,0,1,,False
17,left,training,38,1,1,1,,False
17,left,training,39,3,3,1,,False
17,left,training,40,4,4,1,,False
17,left,training,41,5,5,1,,False
17,left,training,42,7,7,1,,False
17,left,training,43,3,3,1,,False
17,left,training,44,6,6,1,,False
17,left,training,45,2,2,1,,False
17,left,training,46,0,0,1,,False
17,left,training,47,1,1,1,,False
17,left,training,48,1,1,1,,False
17,left,training,49,4,4,1,,False
17,left,training,50,5,5,1,,False
17,left,training,51,7,7,1,,False
17,left,training,52,6,6,1,,False
17,left,training,53,2,2,1,,False
17,left,training,54,3,3,1,,False
17,left,training,55,0,0,1,,False
17,left,training,56,6,6,1,,False
17,left,training,57,0,0,1,,False
17,left,training,58,1,1,1,,False
17,left,training,59,3,3,1,,False
17,left,training,60,2,2,1,,False
17,left,training,61,4,4,1,,False
17,left,training,62,5,5,1,,False
17,left,training,63,7,7,1,,False
17,left,test,0,4,4,1,65,False
17,left,test,1,3,3,1,102,False
17,left,test,2,0,0,1,40,False
17,left,test,3,7,7,1,107,False
17,left,test,4,1,1,1,119,False
17,left,test,5,5,5,1,49,False
17,left,test,6,6,6,1,106,False
17,left,test,7,2,2,1,106,False
17,left,test,8,1,1,1,53,False
17,left,test,9,4,4,1,108,False
17,left,test,10,0,0,1,55,False
17,left,test,11,6,6,1,67,False
17,left,test,12,5,5,1,130,False
17,left,test,13,7,7,1,72,False
17,left,test,14,3,3,1,120,False
17,left,test,15,2,2,1,112,False
17,left,test,16,1,1,1,117,False
17,left,test,17,5,5,1,110,False
17,left,test,18,6,6,1,109,False
17,left,test,19,0,3,0,92,False
17,left,test,20,2,2,1,77,False
17,left,test,21,4,4,1,105,False
17,left,test,22,3,3,1,94,False
17,left,test,23,7,7,1,72,False
17,left,test,24,7,7,1,101,False
17,left,test,25,4,4,1,93,False
17,left,test,26,5,5,1,99,False
17,left,test,27,2,2,1,109,False
17,left,test,28,1,1,1,105,False
17,left,test,29,3,3,1,96,False
17,left,test,30,0,0,1,85,False
17,left,test,31,6,6,1,91,False
17,left,test,32,4,4,1,82,False
17,left,test,33,5,5,1,96,False
17,left,test,34,6,6,1,110,False
17,left,test,35,3,3,1,58,False
17,left,test,36,0,3,0,99,False
17,left,test,37,2,2,1,108,False
17,left,test,38,7,7,1,98,False
17,left,test,39,1,1,1,56,False
17,left,test,40,2,2,1,98,False
17,left,test,41,3,3,1,61,False
17,left,test,42,7,7,1,70,False
17,left,test,43,0,3,0,94,False
17,left,test,44,4,4,1,67,False
17,left,test,45,1,1,1,86,False
17,left,test,46,6,6,1,81,False
17,left,test,47,5,5,1,71,False
17,left,test,48,0,0,1,46,False
17,left,test,49,7,7,1,87,False
17,left,test,50,4,4,1,124,False
17,left,test,51,5,5,1,101,False
17,left,test,52,6,6,1,113,False
17,left,test,53,2,2,1,104,False
17,left,test,54,3,3,1,61,False
17,left,test,55,1,1,1,91,False
17,left,test,56,6,6,1,120,False
17,left,test,57,4,4,1,109,False
17,left,test,58,2,2,1,99,False
17,left,test,59,3,3,1,104,False
17,left,test,60,5,5,1,78,False
17,left,test,61,0,0,1,95,False
17,left,test,62,1,1,1,57,False
17,left,test,63,7,7,1,98,False
18,left,training,0,6,6,1,,False
18,left,training,1,1,3,0,,False
18,left,training,2,0,0,1,,False
18,left,training,3,3,3,1,,False
18,left,training,4,7,7,1,,False
18,left,training,5,4,1,0,,False
18,left,training,6,2,2,1,,False
18,left,training,7,5,5,1,,False
18,left,training,8,0,0,1,,False
18,left,training,9,5,5,1,,False
18,left,training,10,7,7,1,,False
18,left,training,11,3,3,1,,False
18,left,training,12,4,1,0,,False
18,left,training,13,2,2,1,,False
18,left,training,14,1,1,1,,False
18,left,training,15,6,6,1,,False
18,left,training,16,5,5,1,,False
18,left,training,17,6,6,1,,False
18,left,training,18,2,2,1,,False
18,left,training,19,7,7,1,,False
18,left,training,20,0,0,1,,False
18,left,training,21,4,4,1,,False
18,left,training,22,3,3,1,,False
18,left,training,23,1,1,1,,False
18,left,training,24,4,4,1,,False
18,left,training,25,6,6,1,,False
18,left,training,26,3,3,1,,False
18,left,training,27,1,1,1,,False
18,left,training,28,5,5,1,,False
18,left,training,29,0,0,1,,False
18,left,training,30,2,2,1,,False
18,left,training,31,7,7,1,,False
18,left,training,32,3,3,1,,False
18,left,training,33,4,4,1,,False
18,left,training,34,7,7,1,,False
18,left,training,35,1,1,1,,False
18,left,training,36,0,0,1,,False
18,left,training,37,2,2,1,,False
18,left,training,38,5,5,1,,False
18,left,training,39,6,7,0,,False
18,left,training,40,3,3,1,,False
18,left,training,41,6,7,0,,False
18,left,training,42,2,2,1,,False
18,left,training,43,7,7,1,,False
18,left,training,44,5,5,1,,False
18,left,training,45,4,4,1,,False
18,left,training,46,1,1,1,,False
18,left,training,47,0,0,1,,False
18,left,training,48,5,5,1,,False
18,left,training,49,6,6,1,,False
18,left,training,50,1,1,1,,False
18,left,training,51,3,3,1,,False
18,left,training,52,7,7,1,,False
18,left,training,53,4,4,1,,False
18,left,training,54,2,2,1,,False
18,left,training,55,0,0,1,,False
18,left,training,56,6,6,1,,False
18,left,training,57,7,7,1,,False
18,left,training,58,5,5,1,,False
18,left,training,59,1,1,1,,False
18,left,training,60,2,2,1,,False
18,left,training,61,0,0,1,,False
18,left,training,62,3,3,1,,False
18,left,training,63,4,4,1,,False
18,left,test,0,3,3,1,94,False
18,left,test,1,5,5,1,90,False
18,left,test,2,6,6,1,125,False
18,left,test,3,2,2,1,106,False
18,left,test,4,4,4,1,98,False
18,left,test,5,0,0,1,104,False
18,left,test,6,1,1,1,102,False
18,left,test,7,7,7,1,111,False
18,left,test,8,3,3,1,110,False
18,left,test,9,0,0,1,112,False
18,left,test,10,5,5,1,95,False
18,left,test,11,7,7,1,94,False
18,left,test,12,6,6,1,109,False
18,left,test,13,2,2,1,114,False
18,left,test,14,1,1,1,183,False
18,left,test,15,4,4,1,133,False
18,left,test,16,6,6,1,98,False
18,left,test,17,2,2,1,100,False
18,left,test,18,4,4,1,105,False
18,left,test,19,0,0,1,114,False
18,left,test,20,5,5,1,101,False
18,left,test,21,7,7,1,114,False
18,left,test,22,1,1,1,100,False
18,left,test,23,3,3,1,94,False
18,left,test,24,4,4,1,95,False
18,left,test,25,3,3,1,117,False
18,left,test,26,2,2,1,125,False
18,left,test,27,5,5,1,106,False
18,left,test,28,6,6,1,109,False
18,left,test,29,7,7,1,109,False
18,left,test,30,0,0,1,97,False
18,left,test,31,1,1,1,112,False
18,left,test,32,5,5,1,178,False
18,left,test,33,1,1,1,181,False
18,left,test,34,7,7,1,96,False
18,left,test,35,6,6,1,,False
18,left,test,36,4,4,1,124,False
18,left,test,37,2,2,1,97,False
18,left,test,38,3,3,1,113,False
18,left,test,39,0,0,1,109,False
18,left,test,40,7,7,1,109,False
18,left,test,41,5,5,1,117,False
18,left,test,42,2,2,1,167,False
18,left,test,43,6,6,1,123,False
18,left,test,44,0,0,1,123,False
18,left,test,45,4,4,1,100,False
18,left,test,46,3,3,1,117,False
18,left,test,47,1,1,1,100,False
18,left,test,48,5,5,1,104,False
18,left,test,49,4,4,1,110,False
18,left,test,50,0,0,1,,False
18,left,test,51,2,2,1,119,False
18,left,test,52,7,7,1,106,False
18,left,test,53,1,1,1,132,False
18,left,test,54,3,3,1,120,False
18,left,test,55,6,6,1,100,False
18,left,test,56,3,3,1,163,False
18,left,test,57,4,4,1,115,False
18,left,test,58,0,0,1,88,False
18,left,test,59,5,5,1,109,False
18,left,test,60,6,6,1,85,False
18,left,test,61,2,2,1,163,False
18,left,test,62,1,1,1,93,False
18,left,test,63,7,7,1,116,False
19,left,training,0,0,4,0,,False
19,left,training,1,4,4,1,,False
19,left,training,2,7,0,0,,False
19,left,training,3,2,5,0,,False
19,left,training,4,6,6,1,,False
19,left,training,5,3,0,0,,False
19,left,training,6,5,7,0,,False
19,left,training,7,1,1,1,,False
19,left,training,8,6,6,1,,False
19,left,training,9,1,2,0,,False
19,left,training,10,7,0,0,,False
19,left,training,11,3,1,0,,False
19,left,training,12,2,7,0,,False
19,left,training,13,0,1,0,,False
19,left,training,14,5,5,1,,False
19,left,training,15,4,3,0,,False
19,left,training,16,4,0,0,,False
19,left,training,17,0,3,0,,False
19,left,training,18,6,3,0,,False
19,left,training,19,3,4,0,,False
19,left,training,20,2,0,0,,False
19,left,training,21,5,1,0,,False
19,left,training,22,1,4,0,,False
19,left,training,23,7,4,0,,False
19,left,training,24,3,3,1,,False
19,left,training,25,2,7,0,,False
19,left,training,26,7,7,1,,False
19,left,training,27,5,5,1,,False
19,left,training,28,6,6,1,,False
19,left,training,29,4,2,0,,False
19,left,training,30,1,2,0,,False
19,left,training,31,0,3,0,,False
19,left,training,32,2,1,0,,False
19,left,training,33,6,6,1,,False
19,left,training,34,7,3,0,,False
19,left,training,35,1,1,1,,False
19,left,training,36,3,0,0,,False
19,left,training,37,4,2,0,,False
19,left,training,38,5,5,1,,False
19,left,training,39,0,3,0,,False
19,left,training,40,6,6,1,,False
19,left,training,41,0,0,1,,False
19,left,training,42,2,1,0,,False
19,left,training,43,7,7,1,,False
19,left,training,44,3,0,0,,False
19,left,training,45,5,5,1,,False
19,left,training,46,4,4,1,,False
19,left,training,47,1,1,1,,False
19,left,training,48,5,5,1,,False
19,left,training,49,3,3,1,,False
19,left,training,50,6,6,1,,False
19,left,training,51,7,7,1,,False
19,left,training,52,0,0,1,,False
19,left,training,53,4,4,1,,False
19,left,training,54,2,2,1,,False
19,left,training,55,1,1,1,,False
19,left,training,56,5,5,1,,False
19,left,training,57,6,6,1,,False
19,left,training,58,0,0,1,,False
19,left,training,59,2,2,1,,False
19,left,training,60,7,7,1,,False
19,left,training,61,3,3,1,,False
19,left,training,62,4,4,1,,False
19,left,training,63,1,4,0,,False
19,left,test,0,0,0,1,88,False
19,left,test,1,3,3,1,75,False
19,left,test,2,7,7,1,107,False
19,left,test,3,5,5,1,71,False
19,left,test,4,1,1,1,84,False
19,left,test,5,6,6,1,166,False
19,left,test,6,2,3,0,98,False
19,left,test,7,4,1,0,,False
19,left,test,8,2,2,1,115,False
19,left,test,9,7,7,1,113,False
19,left,test,10,1,1,1,104,False
19,left,test,11,5,5,1,102,False
19,left,test,12,0,0,1,108,False
19,left,test,13,3,3,1,113,False
19,left,test,14,6,6,1,97,False
19,left,test,15,4,4,1,115,False
19,left,test,16,3,3,1,91,False
19,left,test,17,6,6,1,126,False
19,left,test,18,1,1,1,70,False
19,left,test,19,2,2,1,94,False
19,left,test,20,0,0,1,108,False
19,left,test,21,7,7,1,105,False
19,left,test,22,4,4,1,116,False
19,left,test,23,5,5,1,76,False
19,left,test,24,3,3,1,112,False
19,left,test,25,4,4,1,113,False
19,left,test,26,6,6,1,100,False
19,left,test,27,7,7,1,117,False
19,left,test,28,1,1,1,,False
19,left,test,29,2,2,1,92,False
19,left,test,30,0,0,1,112,False
19,left,test,31,5,5,1,108,False
19,left,test,32,2,2,1,107,False
19,left,test,33,0,0,1,95,False
19,left,test,34,1,1,1,79,False
19,left,test,35,7,7,1,102,False
19,left,test,36,4,4,1,70,False
19,left,test,37,3,3,1,87,False
19,left,test,38,6,6,1,105,False
19,left,test,39,5,5,1,107,False
